klub,sezona,ime,pozicija,narodnost,rojstvo,visina
CSK,2002,"HATZIVRETTAS, NIKOS",Guard,Greece,1977,1.95
CSK,2002,"PASHUTIN, ZAKHAR",Guard,Russian Federation,1974,1.96
CSK,2002,"MONIA, SERGEY",Forward,Russian Federation,1983,2.02
CSK,2002,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2002,"GATLING, CHRIS",Forward,United States of America,1967,2.08
CSK,2002,"SAVRASENKO, ALEKSEY",Center,Russian Federation,1979,2.15
CSK,2002,"BASHMINOV, ALEXANDR",Center,Russian Federation,1978,2.11
CSK,2002,"ALEXANDER, VICTOR",Center,United States of America,1969,2.08
CSK,2003,"PAPALOUKAS, THEODOROS",Guard,Greece,1977,2.0
CSK,2003,"BROWN, MARCUS",Guard,United States of America,1974,1.91
CSK,2003,"PANOV, SERGEY",Forward,Russian Federation,1970,2.03
CSK,2003,"YUDIN, ANTON",Guard,Russian Federation,1972,
CSK,2003,"HOLDEN, JR",Guard,Russian Federation,1976,1.85
CSK,2003,"VIALTSEV, EGOR",Guard,Russian Federation,1985,1.93
CSK,2003,"MONIA, SERGEY",Forward,Russian Federation,1983,2.02
CSK,2003,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2003,"SAVRASENKO, ALEKSEY",Center,Russian Federation,1979,2.15
CSK,2003,"BASHMINOV, ALEXANDR",Center,Russian Federation,1978,2.11
CSK,2003,"TURKCAN, MIRSAD",Forward,Turkey,1976,2.06
CSK,2003,"ALEXANDER, VICTOR",Center,United States of America,1969,2.08
CSK,2003,"TARLAC, DRAGAN",Center,Serbia,1973,2.1
CSK,2004,"PAPALOUKAS, THEODOROS",Guard,Greece,1977,2.0
CSK,2004,"BROWN, MARCUS",Guard,United States of America,1974,1.91
CSK,2004,"PANOV, SERGEY",Forward,Russian Federation,1970,2.03
CSK,2004,"ANDERSEN, DAVID",Center,Denmark,1980,2.12
CSK,2004,"DIKOUDIS, DIMOS",Forward,Greece,1977,2.06
CSK,2004,"HOLDEN, JR",Guard,Russian Federation,1976,1.85
CSK,2004,"PASHUTIN, ZAKHAR",Guard,Russian Federation,1974,1.96
CSK,2004,"MONIA, SERGEY",Forward,Russian Federation,1983,2.02
CSK,2004,"MUURSEPP, MARTIN",Forward,Estonia,1974,2.08
CSK,2004,"SAVRASENKO, ALEKSEY",Center,Russian Federation,1979,2.15
CSK,2004,"KURBANOV, NIKITA",Forward,Russian Federation,1986,2.02
CSK,2004,"GRANGER, ANTONIO",Forward,United States of America,1976,2.01
CSK,2004,"ZAVOUREV, VASILY",Guard,Russian Federation,1987,1.96
CSK,2005,"PAPALOUKAS, THEODOROS",Guard,Greece,1977,2.0
CSK,2005,"KURBANOV, NIKITA",Forward,Russian Federation,1986,2.02
CSK,2005,"PANOV, SERGEY",Forward,Russian Federation,1970,2.03
CSK,2005,"ZAVOUREV, VASILY",Guard,Russian Federation,1987,1.96
CSK,2005,"SMODIS, MATJAZ",Forward,Slovenia,1979,2.05
CSK,2005,"VANTERPOOL, DAVID",Forward,United States of America,1973,1.94
CSK,2005,"HOLDEN, JR",Guard,Russian Federation,1976,1.85
CSK,2005,"PASHUTIN, ZAKHAR",Guard,Russian Federation,1974,1.96
CSK,2005,"DYACHOK, VLADIMIR",Forward,Russian Federation,1980,2.04
CSK,2005,"ANDERSEN, DAVID",Center,Denmark,1980,2.12
CSK,2005,"SAVRASENKO, ALEKSEY",Center,Russian Federation,1979,2.15
CSK,2005,"KASHIROV, ANATOLY",Center,Russian Federation,1987,2.15
CSK,2005,"SHABALKIN, NIKITA",Forward,Russian Federation,1986,2.04
CSK,2005,"LANGDON, TRAJAN",Guard,United States of America,1976,1.92
CSK,2005,"VAN DEN SPIEGEL, TOMAS",Center,Belgium,1978,2.14
CSK,2006,"PAPALOUKAS, THEODOROS",Guard,Greece,1977,2.0
CSK,2006,"KURBANOV, NIKITA",Forward,Russian Federation,1986,2.02
CSK,2006,"SMODIS, MATJAZ",Forward,Slovenia,1979,2.05
CSK,2006,"VANTERPOOL, DAVID",Forward,United States of America,1973,1.94
CSK,2006,"HOLDEN, JR",Guard,Russian Federation,1976,1.85
CSK,2006,"PASHUTIN, ZAKHAR",Guard,Russian Federation,1974,1.96
CSK,2006,"ANDERSEN, DAVID",Center,Denmark,1980,2.12
CSK,2006,"SAVRASENKO, ALEKSEY",Center,Russian Federation,1979,2.15
CSK,2006,"KASHIROV, ANATOLY",Center,Russian Federation,1987,2.15
CSK,2006,"TORRES, OSCAR",Forward,Venezuela,1976,1.95
CSK,2006,"PONKRASHOV, ANTON",Guard,Russian Federation,1986,2.0
CSK,2006,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2006,"LANGDON, TRAJAN",Guard,United States of America,1976,1.92
CSK,2006,"VAN DEN SPIEGEL, TOMAS",Center,Belgium,1978,2.14
CSK,2007,"PAPALOUKAS, THEODOROS",Guard,Greece,1977,2.0
CSK,2007,"ZISIS, NIKOS",Guard,Greece,1983,1.97
CSK,2007,"KASHIROV, ANATOLY",Center,Russian Federation,1987,2.15
CSK,2007,"SMODIS, MATJAZ",Forward,Slovenia,1979,2.05
CSK,2007,"SISKAUSKAS, RAMUNAS",Forward,Lithuania,1978,1.98
CSK,2007,"HOLDEN, JR",Guard,Russian Federation,1976,1.85
CSK,2007,"PASHUTIN, ZAKHAR",Guard,Russian Federation,1974,1.96
CSK,2007,"ANDERSEN, DAVID",Center,Denmark,1980,2.12
CSK,2007,"ZABELIN, ARTEM",Forward,Russian Federation,1988,2.15
CSK,2007,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2007,"LANGDON, TRAJAN",Guard,United States of America,1976,1.92
CSK,2007,"GOREE, MARCUS",Forward,United States of America,1977,2.03
CSK,2007,"SHVED, ALEXEY",Guard,Russian Federation,1988,1.98
CSK,2007,"VAN DEN SPIEGEL, TOMAS",Center,Belgium,1978,2.14
CSK,2007,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2008,"ZISIS, NIKOS",Guard,Greece,1983,1.97
CSK,2008,"KEYRU, VICTOR",Forward,Russian Federation,1984,2.0
CSK,2008,"SMODIS, MATJAZ",Forward,Slovenia,1979,2.05
CSK,2008,"SISKAUSKAS, RAMUNAS",Forward,Lithuania,1978,1.98
CSK,2008,"HOLDEN, JR",Guard,Russian Federation,1976,1.85
CSK,2008,"LORBEK, ERAZEM",Center,Slovenia,1984,2.08
CSK,2008,"ZABELIN, ARTEM",Center,Russian Federation,1988,2.15
CSK,2008,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2008,"LANGDON, TRAJAN",Guard,United States of America,1976,1.92
CSK,2008,"SHVED, ALEXEY",Guard,Russian Federation,1988,1.98
CSK,2008,"KAUN, SASHA",Center,Russian Federation,1985,2.13
CSK,2008,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2008,"PLANINIC, ZORAN",Guard,Croatia,1982,1.99
CSK,2008,"MORRIS, TERENCE",Center,United States of America,1979,2.07
CSK,2009,"BARINOV, NIKITA",Forward,Russian Federation,1991,2.03
CSK,2009,"KURBANOV, NIKITA",Forward,Russian Federation,1986,2.02
CSK,2009,"KEYRU, VICTOR",Guard,Russian Federation,1984,2.0
CSK,2009,"SMODIS, MATJAZ",Forward,Slovenia,1979,2.05
CSK,2009,"SISKAUSKAS, RAMUNAS",Forward,Lithuania,1978,1.98
CSK,2009,"HOLDEN, JR",Guard,Russian Federation,1976,1.85
CSK,2009,"MENSAH-BONSU, POPS",Center,United Kingdom,1983,2.06
CSK,2009,"ZABELIN, ARTEM",Center,Russian Federation,1988,2.15
CSK,2009,"PONKRASHOV, ANTON",Guard,Russian Federation,1986,2.0
CSK,2009,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2009,"LANGDON, TRAJAN",Guard,United States of America,1976,1.92
CSK,2009,"KAUN, SASHA",Center,Russian Federation,1985,2.13
CSK,2009,"SOKOLOV, DMITRY",Center,Russian Federation,1985,2.14
CSK,2009,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2009,"PLANINIC, ZORAN",Guard,Croatia,1982,1.99
CSK,2009,"RADENOVIC, IVAN",Forward,Serbia,1984,2.08
CSK,2010,"KURBANOV, NIKITA",Forward,Russian Federation,1986,2.02
CSK,2010,"BYKOV, SERGEY",Guard,Russian Federation,1983,1.9
CSK,2010,"SMODIS, MATJAZ",Forward,Slovenia,1979,2.05
CSK,2010,"SISKAUSKAS, RAMUNAS",Forward,Lithuania,1978,1.98
CSK,2010,"HOLDEN, JR",Guard,Russian Federation,1976,1.85
CSK,2010,"ZABELIN, ARTEM",Center,Russian Federation,1988,2.15
CSK,2010,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2010,"LANGDON, TRAJAN",Guard,United States of America,1976,1.92
CSK,2010,"MARJANOVIC, BOBAN",Center,Serbia,1988,2.21
CSK,2010,"SHVED, ALEXEY",Guard,Russian Federation,1988,1.98
CSK,2010,"KAUN, SASHA",Center,Russian Federation,1985,2.13
CSK,2010,"SOKOLOV, DMITRY",Center,Russian Federation,1985,2.14
CSK,2010,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2010,"GORDON, JAMONT",Guard,United States of America,1987,1.94
CSK,2011,"TEODOSIC, MILOS",Guard,Serbia,1987,1.95
CSK,2011,"LAVRINOVIC, DARJUS",Center,Lithuania,1979,2.12
CSK,2011,"SISKAUSKAS, RAMUNAS",Forward,Lithuania,1978,1.98
CSK,2011,"MEJIA, SAMMY",Guard,United States of America,1983,1.99
CSK,2011,"KRSTIC, NENAD",Center,Serbia,1983,2.12
CSK,2011,"KIRILENKO, ANDREI",Forward,Russian Federation,1981,2.06
CSK,2011,"VORONOV, EVGENY",Guard,Russian Federation,1986,1.94
CSK,2011,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2011,"SHVED, ALEXEY",Guard,Russian Federation,1988,1.98
CSK,2011,"KAUN, SASHA",Center,Russian Federation,1985,2.13
CSK,2011,"SOKOLOV, DMITRY",Center,Russian Federation,1985,2.14
CSK,2011,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2011,"PONKRASHOV, ANTON",Forward,Russian Federation,1986,2.0
CSK,2011,"KURBANOV, NIKITA",Forward,Russian Federation,1986,2.02
CSK,2011,"GORDON, JAMONT",Guard,United States of America,1987,1.94
CSK,2012,"TEODOSIC, MILOS",Guard,Serbia,1987,1.95
CSK,2012,"MICOV, VLADIMIR",Forward,Serbia,1985,2.01
CSK,2012,"GUDUMAK, ALEKSANDR",Forward,Russian Federation,1993,2.04
CSK,2012,"JACKSON, AARON",Guard,United States of America,1986,1.9
CSK,2012,"SOKOLOV, DMITRY",Center,Russian Federation,1985,2.14
CSK,2012,"KRSTIC, NENAD",Center,Serbia,1983,2.12
CSK,2012,"WEEMS, SONNY",Forward,United States of America,1986,1.98
CSK,2012,"ZOZULIN, ALEKSEY",Guard,Russian Federation,1983,1.99
CSK,2012,"ERCEG, ZORAN",Center,Serbia,1985,2.11
CSK,2012,"VORONOV, EVGENY",Guard,Russian Federation,1986,1.94
CSK,2012,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2012,"NICHOLAS, DREW",Guard,United States of America,1981,1.93
CSK,2012,"CHRISTMAS, DIONTE",Guard,United States of America,1986,1.96
CSK,2012,"KAUN, SASHA",Center,Russian Federation,1985,2.13
CSK,2012,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2012,"PONKRASHOV, ANTON",Forward,Russian Federation,1986,2.0
CSK,2012,"PAPALOUKAS, THEODOROS",Guard,Greece,1977,2.0
CSK,2013,"TEODOSIC, MILOS",Guard,Serbia,1987,1.95
CSK,2013,"MICOV, VLADIMIR",Forward,Serbia,1985,2.01
CSK,2013,"FRIDZON, VITALY",Guard,Russian Federation,1985,1.94
CSK,2013,"JACKSON, AARON",Guard,United States of America,1986,1.9
CSK,2013,"PARGO, JEREMY",Guard,United States of America,1986,1.88
CSK,2013,"KRSTIC, NENAD",Center,Serbia,1983,2.12
CSK,2013,"WEEMS, SONNY",Forward,United States of America,1986,1.98
CSK,2013,"ZOZULIN, ALEKSEY",Guard,Russian Federation,1983,1.99
CSK,2013,"VORONOV, EVGENY",Guard,Russian Federation,1986,1.94
CSK,2013,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2013,"SHUKHOVTCOV, GRIGORY",Center,Russian Federation,1983,2.11
CSK,2013,"KAUN, SASHA",Center,Russian Federation,1985,2.13
CSK,2013,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2013,"HINES, KYLE",Forward,United States of America,1986,1.98
CSK,2014,"DE COLO, NANDO",Guard,France,1987,1.96
CSK,2014,"ASTAPKOVICH, ANTON",Forward,Russian Federation,1994,2.02
CSK,2014,"TEODOSIC, MILOS",Guard,Serbia,1987,1.95
CSK,2014,"FRIDZON, VITALY",Guard,Russian Federation,1985,1.94
CSK,2014,"NICHOLS, DEMETRIS",Forward,United States of America,1984,2.03
CSK,2014,"JACKSON, AARON",Guard,United States of America,1986,1.9
CSK,2014,"MARKOISHVILI, MANUCHAR",Forward,Georgia,1986,1.97
CSK,2014,"KOROBKOV, PAVEL",Forward,Russian Federation,1990,2.06
CSK,2014,"WEEMS, SONNY",Forward,United States of America,1986,1.98
CSK,2014,"ZOZULIN, ALEKSEY",Guard,Russian Federation,1983,1.99
CSK,2014,"STREBKOV, IVAN",Guard,Russian Federation,1991,1.92
CSK,2014,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2014,"KAUN, SASHA",Center,Russian Federation,1985,2.13
CSK,2014,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2014,"HINES, KYLE",Forward,United States of America,1986,1.98
CSK,2014,"KIRILENKO, ANDREI",Forward,Russian Federation,1981,2.06
CSK,2015,"DE COLO, NANDO",Guard,France,1987,1.96
CSK,2015,"ASTAPKOVICH, ANTON",Forward,Russian Federation,1994,2.02
CSK,2015,"KULAGIN, DMITRY",Forward,Russian Federation,1992,1.98
CSK,2015,"TEODOSIC, MILOS",Guard,Serbia,1987,1.95
CSK,2015,"FRIDZON, VITALY",Guard,Russian Federation,1985,1.94
CSK,2015,"NICHOLS, DEMETRIS",Forward,United States of America,1984,2.03
CSK,2015,"JACKSON, AARON",Guard,United States of America,1986,1.9
CSK,2015,"KOROBKOV, PAVEL",Forward,Russian Federation,1990,2.06
CSK,2015,"LAZAREV, IVAN",Forward,Russian Federation,1991,2.1
CSK,2015,"FREELAND, JOEL",Center,United Kingdom,1987,2.1
CSK,2015,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2015,"HIGGINS, CORY",Guard,United States of America,1989,1.96
CSK,2015,"KULAGIN, MIKHAIL",Guard,Russian Federation,1994,1.91
CSK,2015,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2015,"KURBANOV, NIKITA",Forward,Russian Federation,1986,2.02
CSK,2015,"HINES, KYLE",Forward,United States of America,1986,1.98
CSK,2016,"DE COLO, NANDO",Guard,France,1987,1.96
CSK,2016,"KULAGIN, DMITRY",Guard,Russian Federation,1992,1.98
CSK,2016,"TEODOSIC, MILOS",Guard,Serbia,1987,1.95
CSK,2016,"AUGUSTINE, JAMES",Forward,United States of America,1984,2.08
CSK,2016,"FRIDZON, VITALY",Guard,Russian Federation,1985,1.94
CSK,2016,"JACKSON, AARON",Guard,United States of America,1986,1.9
CSK,2016,"ANTONOV, SEMEN",Forward,Russian Federation,1989,2.02
CSK,2016,"KOROBKOV, PAVEL",Forward,Russian Federation,1990,2.06
CSK,2016,"LAZAREV, IVAN",Center,Russian Federation,1991,2.1
CSK,2016,"FREELAND, JOEL",Center,United Kingdom,1987,2.1
CSK,2016,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2016,"HIGGINS, CORY",Guard,United States of America,1989,1.96
CSK,2016,"KULAGIN, MIKHAIL",Guard,Russian Federation,1994,1.91
CSK,2016,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2016,"KURBANOV, NIKITA",Forward,Russian Federation,1986,2.02
CSK,2016,"HINES, KYLE",Center,United States of America,1986,1.98
CSK,2017,"DE COLO, NANDO",Guard,France,1987,1.96
CSK,2017,"RUDD, VICTOR",Forward,United States of America,1991,2.04
CSK,2017,"FRIDZON, VITALY",Guard,Russian Federation,1985,1.94
CSK,2017,"WESTERMANN, LEO",Guard,France,1992,1.98
CSK,2017,"GANKEVICH, ALEXANDER",Forward,Russian Federation,1995,2.01
CSK,2017,"ANTONOV, SEMEN",Forward,Russian Federation,1989,2.02
CSK,2017,"KOROBKOV, PAVEL",Forward,Russian Federation,1990,2.06
CSK,2017,"RODRIGUEZ, SERGIO",Guard,Spain,1986,1.91
CSK,2017,"VORONTSEVICH, ANDREY",Forward,Russian Federation,1987,2.07
CSK,2017,"CLYBURN, WILL",Forward,United States of America,1990,2.01
CSK,2017,"HIGGINS, CORY",Guard,United States of America,1989,1.96
CSK,2017,"KULAGIN, MIKHAIL",Guard,Russian Federation,1994,1.91
CSK,2017,"KHRYAPA, VICTOR",Forward,Russian Federation,1982,2.03
CSK,2017,"KURBANOV, NIKITA",Forward,Russian Federation,1986,2.02
CSK,2017,"HINES, KYLE",Center,United States of America,1986,1.98
CSK,2017,"HUNTER, OTHELLO",Center,United States of America,1986,2.03
CSK,2017,"MAKIEV, ALAN",Center,Russian Federation,1991,2.1
CTU,2011,"LIGHTY, DAVID",Guard,United States of America,1988,1.95
CTU,2011,"MICOV, VLADIMIR",Forward,Serbia,1985,2.01
CTU,2011,"SCEKIC, MARKO",Center,Serbia,1981,2.07
CTU,2011,"ORTNER, BENJAMIN",Forward,Austria,1983,2.06
CTU,2011,"MARKOISHVILI, MANUCHAR",Guard,Georgia,1986,1.97
CTU,2011,"LEUNEN, MAARTEN",Forward,United States of America,1985,2.06
CTU,2011,"MARCONATO, DENIS",Center,Italy,1975,2.14
CTU,2011,"MAZZARINO, NICOLAS",Guard,Italy,1975,1.81
CTU,2011,"PERKINS, DORON",Guard,United States of America,1983,1.89
CTU,2011,"DIVIACH, MARCO",Forward,Italy,1988,2.0
CTU,2011,"GIANELLA, NICO",Guard,Argentina,1978,1.91
CTU,2011,"SHERMADINI, GIORGI",Center,Georgia,1989,2.17
CTU,2011,"CINCIARINI, ANDREA",Guard,Italy,1986,1.93
CTU,2011,"BOLZONELLA, FEDERICO",Guard,Italy,1984,1.84
CTU,2011,"BRUNNER, GREG",Center,United States of America,1983,2.01
CTU,2011,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
CTU,2012,"KUDLACEK, JAKUB",Guard,Czech Republic,1990,1.93
CTU,2012,"ABASS, AWUDU",Guard,Italy,1993,1.98
CTU,2012,"SCEKIC, MARKO",Forward,Serbia,1981,2.07
CTU,2012,"SMITH, JERRY",Guard,United States of America,1987,1.88
CTU,2012,"MARKOISHVILI, MANUCHAR",Guard,Georgia,1986,1.97
CTU,2012,"LEUNEN, MAARTEN",Forward,United States of America,1985,2.06
CTU,2012,"MAZZARINO, NICOLAS",Guard,Italy,1975,1.81
CTU,2012,"CASELLA, ANDREA",Forward,Italy,1990,1.96
CTU,2012,"BROOKS, JEFF",Forward,United States of America,1989,2.03
CTU,2012,"TYUS, ALEX",Forward,Israel,1988,2.03
CTU,2012,"TABU, JONATHAN",Guard,Belgium,1985,1.9
CTU,2012,"ARADORI, PIETRO",Guard,Italy,1988,1.94
CTU,2012,"CUSIN, MARCO",Center,Italy,1985,2.11
DAR,2015,"WILBEKIN, SCOTTIE",Guard,United States of America,1993,1.88
DAR,2015,"YAGMUR, MEHMET",Guard,Turkey,1987,1.88
DAR,2015,"REDDING, REGGIE",Guard,United States of America,1988,1.96
DAR,2015,"TUREN, METIN",Forward,Turkey,1994,2.06
DAR,2015,"ERDEN, SEMIH",Center,Turkey,1986,2.1
DAR,2015,"MARKOISHVILI, MANUCHAR",Forward,Georgia,1986,1.97
DAR,2015,"CETIN, SERHAT",Guard,Turkey,1986,1.97
DAR,2015,"OZDEMIROGLU, DOGUS",Guard,Turkey,1996,1.94
DAR,2015,"ALDEMIR, FURKAN",Center,Turkey,1991,2.07
DAR,2015,"SAVAS, OGUZ",Center,Turkey,1987,2.13
DAR,2015,"GORDON, JAMON",Guard,United States of America,1984,1.91
DAR,2015,"ARSLAN, ENDER",Guard,Turkey,1983,1.88
DAR,2015,"SLAUGHTER, MARCUS",Forward,United States of America,1985,2.04
DAR,2015,"HARANGODY, LUKE",Forward,United States of America,1988,2.03
DAR,2015,"BJELICA, MILKO",Forward,Serbia,1984,2.07
DAR,2015,"PRELDZIC, EMIR",Forward,Turkey,1987,2.06
DAR,2016,"WILBEKIN, SCOTTIE",Guard,United States of America,1993,1.88
DAR,2016,"ARSLAN, ENDER",Guard,Turkey,1983,1.88
DAR,2016,"YAGMUR, MEHMET",Guard,Turkey,1987,1.88
DAR,2016,"BATUK, BIRKAN",Forward,Turkey,1990,1.96
DAR,2016,"WANAMAKER, BRAD",Guard,United States of America,1989,1.93
DAR,2016,"CLYBURN, WILL",Forward,United States of America,1990,2.01
DAR,2016,"ULUBAY, OKBEN",Forward,Turkey,1996,2.01
DAR,2016,"MOERMAN, ADRIEN",Forward,France,1988,2.02
DAR,2016,"ALDEMIR, FURKAN",Center,Turkey,1991,2.07
DAR,2016,"SAVAS, OGUZ",Center,Turkey,1987,2.13
DAR,2016,"ANDERSON, JAMES",Forward,United States of America,1989,1.98
DAR,2016,"ZIZIC, ANTE",Center,Croatia,1997,2.1
DAR,2016,"SLAUGHTER, MARCUS",Forward,United States of America,1985,2.04
DAR,2016,"BERTANS, DAIRIS",Guard,Latvia,1989,1.92
DAR,2016,"HARANGODY, LUKE",Forward,United States of America,1988,2.03
DYN,2006,"POPOVIC, BOJAN",Guard,Serbia,1983,1.9
DYN,2006,"IVANOV, ANDREI",Forward,Russian Federation,1984,1.97
DYN,2006,"HANSEN, TRAVIS",Guard,United States of America,1978,1.98
DYN,2006,"KHVOSTOV, DMITRY",Guard,Russian Federation,1989,1.9
DYN,2006,"GILL, EDDIE",Guard,United States of America,1978,1.83
DYN,2006,"DEAN, TAQUAN",Guard,United States of America,1983,1.93
DYN,2006,"BYKOV, SERGEY",Guard,Russian Federation,1983,1.9
DYN,2006,"MONIA, SERGEY",Forward,Russian Federation,1983,2.02
DYN,2006,"PAPADOPOULOS, LAZAROS",Center,Greece,1980,2.1
DYN,2006,"TRUSHKIN, ANDREI",Center,Russian Federation,1981,2.07
DYN,2006,"DOMANI, DMITRY",Guard,Russian Federation,1974,2.0
DYN,2006,"FOTSIS, ANTONIS",Center,Greece,1981,2.09
DYN,2006,"VASILYEV, YURI",Center,Russian Federation,1981,2.07
DYN,2006,"EKEZIE, OBINNA",Center,Nigeria,1975,2.08
DYN,2006,"RAICEVIC, MIROSLAV",Forward,Greece,1981,2.07
EST,2000,"MARKOVIC, NENAD",Guard,Bosnia and Herzegovina,1968,1.96
EST,2000,"MARTINEZ, GONZALO",Guard,Spain,1974,1.78
EST,2000,"ROBLES, PEDRO",Guard,Spain,1977,1.92
EST,2000,"MUNOZ, LUIS",Guard,Spain,1979,1.83
EST,2000,"HILL, RICO",Forward,United States of America,1977,1.96
EST,2000,"REYES, FELIPE",Forward,Spain,1980,2.03
EST,2000,"JIMENEZ, CARLOS",Forward,Spain,1976,2.01
EST,2000,"VANDIVER, SHAUN",Center,United States of America,1968,2.08
EST,2000,"GARCIA, ASIER",Center,Spain,1978,2.06
EST,2000,"AZOFRA, IGNACIO",Guard,Spain,1969,1.81
EST,2000,"REYES, ALFONSO",Center,Spain,1971,2.02
EST,2000,"ARRANZ, CESAR ",Center,Spain,1969,2.03
EST,2004,"LONCAR, NIKOLA",Forward,Spain,1972,
EST,2004,"MISO, ANDRES",Guard,Spain,1983,1.96
EST,2004,"JIMENEZ, CARLOS",Forward,Spain,1976,2.01
EST,2004,"RODRIGUEZ, SERGIO",Guard,Spain,1986,1.91
EST,2004,"VIDAURRETA, RAFAEL",Forward,Spain,1977,2.04
EST,2004,"AZOFRA, IGNACIO",Guard,Spain,1969,1.81
EST,2004,"JASEN, HERNAN",Guard,Italy,1978,1.99
EST,2004,"ITURBE, IKER",Forward,Spain,1976,2.0
EST,2004,"SUAREZ, CARLOS",Forward,Spain,1986,2.03
EST,2004,"JASEN, JUAN IGNACIO",Guard,Italy,1985,1.96
EST,2004,"PATTERSON, ANDRAE",Forward,United States of America,1975,2.06
EST,2004,"GARCES, RUBEN",Center,Panama,1973,2.06
FOR,2000,"DAMIAO, MARCELO",Forward,Italy,1975,2.04
FOR,2000,"AUTRY, ADRIAN",Guard,United States of America,1972,1.94
FOR,2000,"PILUTTI, CLAUDIO",Forward,Italy,1968,1.98
FOR,2000,"FUCKA, GREGOR",Forward,Italy,1971,2.15
FOR,2000,"RUGGERI, MASSIMO",Forward,Italy,1972,2.04
FOR,2000,"DE POL, ALESSANDRO",Forward,Italy,1972,2.04
FOR,2000,"MYERS, CARLTON",Guard,Italy,1971,1.92
FOR,2000,"VRANKOVIC, STOJAN",Center,Croatia,1964,2.18
FOR,2000,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
FOR,2000,"ZUKAUSKAS, EURELIJUS",Center,Lithuania,1973,2.16
FOR,2000,"GALANDA, GIACOMO",Center,Italy,1975,2.1
FOR,2000,"MENEGHIN, ANDREA",Forward,Italy,1974,2.0
FOR,2000,"BOWIE, ANTHONY",Forward,United States of America,1963,1.98
FOR,2001,"CELESTAND, JOHN",Guard,United States of America,1977,1.93
FOR,2001,"GOLDWIRE, ANTHONY",Guard,United States of America,1971,1.88
FOR,2001,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
FOR,2001,"FUCKA, GREGOR",Forward,Italy,1971,2.15
FOR,2001,"EVTIMOV, VASSIL",Center,France,1977,2.05
FOR,2001,"SAVIC, ZORAN",Center,Serbia,1966,2.08
FOR,2001,"MENEGHIN, ANDREA",Guard,Italy,1974,2.0
FOR,2001,"MILIC, MARKO",Forward,Slovenia,1977,1.99
FOR,2001,"KOVACIC, EMILIO",Center,Croatia,1968,2.1
FOR,2001,"GALANDA, GIACOMO",Forward,Italy,1975,2.1
FOR,2001,"PILUTTI, CLAUDIO",Guard,Italy,1968,1.98
FOR,2001,"MANCINELLI, STEFANO",Forward,Italy,1983,2.03
FOR,2001,"MILOSSERDOV, ALEKSANDER",Guard,Russian Federation,1980,1.98
FOR,2001,"MARCELIC, DAVOR",Forward,Croatia,1969,2.0
FOR,2001,"ROBINSON, RUMEAL",Guard,United States of America,1966,1.88
FOR,2002,"SCEPANOVIC, VLADO",Guard,Montenegro,1975,
FOR,2002,"BASILE, GIANLUCA",Guard,Italy,1975,1.92
FOR,2002,"SKELIN, MATE",Center,Croatia,1974,2.11
FOR,2002,"MANCINELLI, STEFANO",Forward,Italy,1983,2.03
FOR,2002,"FULTZ, ROBERT",Guard,Italy,1982,1.88
FOR,2002,"BARTON, LUBOS",Forward,Czech Republic,1980,
FOR,2002,"POZZECCO, GIANMARCO",Guard,Italy,1972,1.8
FOR,2002,"KOVACIC, EMILIO",Center,Croatia,1968,2.1
FOR,2002,"VAN DEN SPIEGEL, TOMAS",Center,Belgium,1978,2.14
FOR,2002,"GALANDA, GIACOMO",Forward,Italy,1975,2.1
FOR,2002,"GUYTON, AJ",Guard,United States of America,1978,1.87
FOR,2002,"DELFINO, CARLOS",Forward,Italy,1982,1.98
